fcacb1271c4b   load-testing-from-scratch-load_test_server-1   294.33%   216.5MiB / 2GiB     10.57%    118MB / 127MB     12.3kB / 131kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            2.25%     85.68MiB / 1GiB     8.37%     206MB / 155MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.89%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.22%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   293.14%   239.6MiB / 2GiB     11.70%    119MB / 128MB     12.3kB / 131kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            1.38%     85.58MiB / 1GiB     8.36%     206MB / 155MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.68%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.17%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   294.90%   239.8MiB / 2GiB     11.71%    119MB / 128MB     12.3kB / 131kB    166
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            27.19%    81.34MiB / 1GiB     7.94%     207MB / 155MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.90%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.19%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   129.02%   228.1MiB / 2GiB     11.14%    120MB / 129MB     12.3kB / 131kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     81.34MiB / 1GiB     7.94%     207MB / 155MB     0B / 12.3kB       22
68e199316701   mysql_db                                       1.17%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.28%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     227.9MiB / 2GiB     11.13%    120MB / 129MB     12.3kB / 131kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     81.34MiB / 1GiB     7.94%     207MB / 155MB     0B / 12.3kB       22
68e199316701   mysql_db                                       1.07%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.25%     3.398MiB / 256MiB   1.33%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     227.4MiB / 2GiB     11.11%    120MB / 129MB     12.3kB / 135kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     81.34MiB / 1GiB     7.94%     207MB / 155MB     0B / 12.3kB       22
68e199316701   mysql_db                                       1.16%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.28%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     227.2MiB / 2GiB     11.09%    120MB / 129MB     12.3kB / 135kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            11.44%    84.16MiB / 1GiB     8.22%     208MB / 156MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.93%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.27%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   54.00%    159.9MiB / 2GiB     7.81%     121MB / 130MB     12.3kB / 135kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            55.34%    86.41MiB / 1GiB     8.44%     210MB / 158MB     0B / 12.3kB       22
68e199316701   mysql_db                                       1.00%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.21%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   289.00%   167.5MiB / 2GiB     8.18%     122MB / 131MB     12.3kB / 135kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            32.32%    97.81MiB / 1GiB     9.55%     212MB / 160MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.51%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.16%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   312.18%   194.2MiB / 2GiB     9.48%     125MB / 134MB     12.3kB / 135kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            47.15%    107.9MiB / 1GiB     10.53%    213MB / 161MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.71%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.17%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   292.07%   199.9MiB / 2GiB     9.76%     125MB / 134MB     12.3kB / 135kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            9.54%     113.5MiB / 1GiB     11.08%    215MB / 163MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.74%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.17%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   297.32%   241MiB / 2GiB       11.77%    127MB / 137MB     12.3kB / 135kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            5.86%     110MiB / 1GiB       10.75%    216MB / 164MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.47%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.14%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   293.89%   247.1MiB / 2GiB     12.07%    129MB / 138MB     12.3kB / 135kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     109.4MiB / 1GiB     10.69%    217MB / 165MB     0B / 12.3kB       22
68e199316701   mysql_db                                       1.09%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.26%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     243.7MiB / 2GiB     11.90%    129MB / 139MB     12.3kB / 135kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     109.4MiB / 1GiB     10.69%    217MB / 165MB     0B / 12.3kB       22
68e199316701   mysql_db                                       1.06%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.25%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     243.7MiB / 2GiB     11.90%    129MB / 139MB     12.3kB / 139kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     109.4MiB / 1GiB     10.69%    217MB / 165MB     0B / 12.3kB       22
68e199316701   mysql_db                                       1.03%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.27%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     243.7MiB / 2GiB     11.90%    129MB / 139MB     12.3kB / 139kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     109.4MiB / 1GiB     10.69%    217MB / 165MB     0B / 12.3kB       22
68e199316701   mysql_db                                       1.02%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.25%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     243.6MiB / 2GiB     11.90%    129MB / 139MB     12.3kB / 139kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     109.4MiB / 1GiB     10.69%    217MB / 165MB     0B / 12.3kB       22
68e199316701   mysql_db                                       1.08%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.27%     3.398MiB / 256MiB   1.33%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     243.4MiB / 2GiB     11.89%    129MB / 139MB     12.3kB / 139kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     109.4MiB / 1GiB     10.69%    217MB / 165MB     0B / 12.3kB       22
68e199316701   mysql_db                                       1.17%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.29%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     243.4MiB / 2GiB     11.88%    129MB / 139MB     12.3kB / 139kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     109.4MiB / 1GiB     10.69%    217MB / 165MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.88%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.22%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     243.3MiB / 2GiB     11.88%    129MB / 139MB     12.3kB / 139kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     109.4MiB / 1GiB     10.69%    217MB / 165MB     0B / 12.3kB       22
68e199316701   mysql_db                                       1.08%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.25%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     242.6MiB / 2GiB     11.85%    129MB / 139MB     12.3kB / 139kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     109.4MiB / 1GiB     10.69%    217MB / 165MB     0B / 12.3kB       22
68e199316701   mysql_db                                       1.13%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.26%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     242.6MiB / 2GiB     11.85%    129MB / 139MB     12.3kB / 139kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     109.4MiB / 1GiB     10.69%    217MB / 165MB     0B / 12.3kB       22
68e199316701   mysql_db                                       1.10%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.27%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     242.6MiB / 2GiB     11.85%    129MB / 139MB     12.3kB / 139kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     109.4MiB / 1GiB     10.69%    217MB / 165MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.81%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.29%     3.398MiB / 256MiB   1.33%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     242.6MiB / 2GiB     11.85%    129MB / 139MB     12.3kB / 139kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     109.4MiB / 1GiB     10.69%    217MB / 165MB     0B / 12.3kB       22
68e199316701   mysql_db                                       1.10%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.28%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     242.1MiB / 2GiB     11.82%    129MB / 139MB     12.3kB / 139kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     109.4MiB / 1GiB     10.69%    217MB / 165MB     0B / 12.3kB       22
68e199316701   mysql_db                                       1.08%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.25%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     241.4MiB / 2GiB     11.79%    129MB / 139MB     12.3kB / 139kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     109.4MiB / 1GiB     10.69%    217MB / 165MB     0B / 12.3kB       22
68e199316701   mysql_db                                       1.24%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.27%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     240.6MiB / 2GiB     11.75%    129MB / 139MB     12.3kB / 139kB    173
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     109.4MiB / 1GiB     10.69%    217MB / 165MB     0B / 12.3kB       22
68e199316701   mysql_db                                       0.57%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.17%     3.148MiB / 256MiB   1.23%     10.2MB / 14.2MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     239.8MiB / 2GiB     11.71%    129MB / 139MB     12.3kB / 139kB    173
